initYr,Rstructure,mTrends,compMethod,variable,resType,RMSE,nIndices,peels
1990,custom R by SDM,6,individual,sardRec,resid.Inf,1.5385794354239566,23,10
1990,custom R by SDM,6,individual,sardRec,resid.Proj,1.5628417481507426,23,10
1990,custom R by SDM,6,peel & variable combined,total,resid.Cont,0.9984791706628333,23,10
1990,custom R by SDM,6,peel & variable combined,total,resid.Naiv,1.054192678739385,23,10
1990,custom R by SDM,6,peel & variable combined,total,resid.Proj,1.2944763943488644,23,10
1990,custom R by SDM,6,peel & variable combined,total,resid.Inf,1.3015345839393726,23,10
1990,custom R by SDM,6,peel then variable,totRMSE,resid.Cont,1.9841193350550903,23,10
1990,custom R by SDM,6,peel then variable,meanRMSE,resid.Cont,0.9920596675275452,23,10
1990,custom R by SDM,6,peel then variable,totRMSE,resid.Inf,2.581690794705839,23,10
1990,custom R by SDM,6,peel then variable,meanRMSE,resid.Inf,1.2908453973529195,23,10
1990,custom R by SDM,6,peel then variable,totRMSE,resid.Naiv,1.9429255561461947,23,10
1990,custom R by SDM,6,peel then variable,meanRMSE,resid.Naiv,0.9714627780730973,23,10
1990,custom R by SDM,6,peel then variable,totRMSE,resid.Proj,2.555587667665725,23,10
1990,custom R by SDM,6,peel then variable,meanRMSE,resid.Proj,1.2777938338328625,23,10
1990,diag & equal,6,individual,anchRec,resid.Cont,0.8233988681921622,23,10
1990,diag & equal,6,individual,sardRec,resid.Naiv,0.8836905395798,23,10
1990,diag & equal,6,individual,sardRec,resid.Cont,1.0218778171440666,23,10
1990,diag & equal,6,individual,anchRec,resid.Proj,1.1393620467582797,23,10
1990,diag & equal,6,individual,anchRec,resid.Inf,1.1772966608051187,23,10
1990,diag & equal,6,individual,anchRec,resid.Naiv,1.1859144646000999,23,10
1990,diag & equal,6,individual,sardRec,resid.Inf,1.4142926589153382,23,10
1990,diag & equal,6,individual,sardRec,resid.Proj,1.4526003786011044,23,10
1990,diag & equal,6,peel & variable combined,total,resid.Cont,0.9227523309141213,23,10
1990,diag & equal,6,peel & variable combined,total,resid.Naiv,1.0536181246983118,23,10
1990,diag & equal,6,peel & variable combined,total,resid.Inf,1.294975874617487,23,10
1990,diag & equal,6,peel & variable combined,total,resid.Proj,1.2972012276464322,23,10
1990,diag & equal,6,peel then variable,totRMSE,resid.Cont,1.8452766853362288,23,10
1990,diag & equal,6,peel then variable,meanRMSE,resid.Cont,0.9226383426681144,23,10
1990,diag & equal,6,peel then variable,totRMSE,resid.Inf,2.591589319720457,23,10
1990,diag & equal,6,peel then variable,meanRMSE,resid.Inf,1.2957946598602286,23,10
1990,diag & equal,6,peel then variable,totRMSE,resid.Naiv,2.0696050041799,23,10
1990,diag & equal,6,peel then variable,meanRMSE,resid.Naiv,1.03480250208995,23,10
1990,diag & equal,6,peel then variable,totRMSE,resid.Proj,2.591962425359384,23,10
1990,diag & equal,6,peel then variable,meanRMSE,resid.Proj,1.295981212679692,23,10
1990,diag & unequal,7,individual,anchRec,resid.Cont,0.5184319617453824,23,10
1990,diag & unequal,7,individual,sardRec,resid.Naiv,0.6130302728116404,23,10
1990,diag & unequal,7,individual,anchRec,resid.Inf,1.0922286295521026,23,10
1990,diag & unequal,7,individual,anchRec,resid.Proj,1.1310699968244342,23,10
1990,diag & unequal,7,individual,sardRec,resid.Cont,1.1928005520431881,23,10
1990,diag & unequal,7,individual,anchRec,resid.Naiv,1.5174069034209017,23,10
1990,diag & unequal,7,individual,sardRec,resid.Inf,1.863405726264778,23,10
1990,diag & unequal,7,individual,sardRec,resid.Proj,1.9047005489126778,23,10
1990,diag & unequal,7,peel & variable combined,total,resid.Cont,0.9029972140244504,23,10
1990,diag & unequal,7,peel & variable combined,total,resid.Naiv,1.1789266336698356,23,10
1990,diag & unequal,7,peel & variable combined,total,resid.Inf,1.5075278106576715,23,10
1990,diag & unequal,7,peel & variable combined,total,resid.Proj,1.5465437017396084,23,10
1990,diag & unequal,7,peel then variable,totRMSE,resid.Cont,1.7112325137885707,23,10
1990,diag & unequal,7,peel then variable,meanRMSE,resid.Cont,0.8556162568942853,23,10
1990,diag & unequal,7,peel then variable,totRMSE,resid.Inf,2.9556343558168807,23,10
1990,diag & unequal,7,peel then variable,meanRMSE,resid.Inf,1.4778171779084404,23,10
1990,diag & unequal,7,peel then variable,totRMSE,resid.Naiv,2.130437176232542,23,10
1990,diag & unequal,7,peel then variable,meanRMSE,resid.Naiv,1.065218588116271,23,10
1990,diag & unequal,7,peel then variable,totRMSE,resid.Proj,3.035770545737112,23,10
1990,diag & unequal,7,peel then variable,meanRMSE,resid.Proj,1.517885272868556,23,10
1990,custom R by SDM,7,individual,sardRec,resid.Naiv,0.7267999726107248,23,10
1990,custom R by SDM,7,individual,anchRec,resid.Cont,0.7473820735008475,23,10
1990,custom R by SDM,7,individual,sardRec,resid.Cont,1.0051388309239242,23,10
1990,custom R by SDM,7,individual,anchRec,resid.Proj,1.1206374043952325,23,10
1990,custom R by SDM,7,individual,anchRec,resid.Inf,1.2116725710902116,23,10
1990,custom R by SDM,7,individual,anchRec,resid.Naiv,1.3543344996031734,23,10
1990,custom R by SDM,7,individual,sardRec,resid.Inf,1.426036775906983,23,10
1990,custom R by SDM,7,individual,sardRec,resid.Proj,1.4956245120511609,23,10
1990,custom R by SDM,7,peel & variable combined,total,resid.Cont,0.8789508178200535,23,10
1990,custom R by SDM,7,peel & variable combined,total,resid.Naiv,1.1025416371141425,23,10
1990,custom R by SDM,7,peel & variable combined,total,resid.Proj,1.3116946862888823,23,10
1990,custom R by SDM,7,peel & variable combined,total,resid.Inf,1.3175681780317516,23,10
1990,custom R by SDM,7,peel then variable,totRMSE,resid.Cont,1.7525209044247716,23,10
1990,custom R by SDM,7,peel then variable,meanRMSE,resid.Cont,0.8762604522123858,23,10
1990,custom R by SDM,7,peel then variable,totRMSE,resid.Inf,2.6377093469971946,23,10
1990,custom R by SDM,7,peel then variable,meanRMSE,resid.Inf,1.3188546734985973,23,10
1990,custom R by SDM,7,peel then variable,totRMSE,resid.Naiv,2.0811344722138982,23,10
1990,custom R by SDM,7,peel then variable,meanRMSE,resid.Naiv,1.0405672361069491,23,10
1990,custom R by SDM,7,peel then variable,totRMSE,resid.Proj,2.616261916446393,23,10
1990,custom R by SDM,7,peel then variable,meanRMSE,resid.Proj,1.3081309582231966,23,10
1990,diag & equal,7,individual,anchRec,resid.Cont,0.7943197253029055,23,10
1990,diag & equal,7,individual,sardRec,resid.Naiv,0.8114308518389473,23,10
1990,diag & equal,7,individual,sardRec,resid.Cont,0.9467701894860123,23,10
1990,diag & equal,7,individual,anchRec,resid.Proj,1.1132803158704656,23,10
1990,diag & equal,7,individual,anchRec,resid.Inf,1.1780051621723857,23,10
1990,diag & equal,7,individual,anchRec,resid.Naiv,1.2389968388675208,23,10
1990,diag & equal,7,individual,sardRec,resid.Inf,1.2715785696884248,23,10
1990,diag & equal,7,individual,sardRec,resid.Proj,1.2756060907744287,23,10
1990,diag & equal,7,peel & variable combined,total,resid.Cont,0.8698699958931324,23,10
1990,diag & equal,7,peel & variable combined,total,resid.Naiv,1.058223733011866,23,10
1990,diag & equal,7,peel & variable combined,total,resid.Proj,1.192928036529707,23,10
1990,diag & equal,7,peel & variable combined,total,resid.Inf,1.2232220212267193,23,10
1990,diag & equal,7,peel then variable,totRMSE,resid.Cont,1.7410899147889178,23,10
1990,diag & equal,7,peel then variable,meanRMSE,resid.Cont,0.8705449573944589,23,10
1990,diag & equal,7,peel then variable,totRMSE,resid.Inf,2.4495837318608107,23,10
1990,diag & equal,7,peel then variable,meanRMSE,resid.Inf,1.2247918659304053,23,10
1990,diag & equal,7,peel then variable,totRMSE,resid.Naiv,2.050427690706468,23,10
1990,diag & equal,7,peel then variable,meanRMSE,resid.Naiv,1.025213845353234,23,10
1990,diag & equal,7,peel then variable,totRMSE,resid.Proj,2.388886406644894,23,10
1990,diag & equal,7,peel then variable,meanRMSE,resid.Proj,1.194443203322447,23,10
