initYr,Rstructure,mTrends,compMethod,variable,resType,RMSE,nIndices,peels
1990,custom R by SDM,5,individual,anchRec,resid.Proj,1.2800741301587046,39,10
1990,custom R by SDM,5,individual,anchRec,resid.Naiv,1.3903250039170199,39,10
1990,custom R by SDM,5,peel & variable combined,total,resid.Cont,1.2124291830391285,39,10
1990,custom R by SDM,5,peel & variable combined,total,resid.Inf,1.238488215675681,39,10
1990,custom R by SDM,5,peel & variable combined,total,resid.Proj,1.2393081033549291,39,10
1990,custom R by SDM,5,peel & variable combined,total,resid.Naiv,1.285653879030084,39,10
1990,custom R by SDM,5,peel then variable,totRMSE,resid.Cont,2.4227493724074884,39,10
1990,custom R by SDM,5,peel then variable,meanRMSE,resid.Cont,1.2113746862037442,39,10
1990,custom R by SDM,5,peel then variable,totRMSE,resid.Inf,2.47096069032233,39,10
1990,custom R by SDM,5,peel then variable,meanRMSE,resid.Inf,1.235480345161165,39,10
1990,custom R by SDM,5,peel then variable,totRMSE,resid.Naiv,2.5486367961132856,39,10
1990,custom R by SDM,5,peel then variable,meanRMSE,resid.Naiv,1.2743183980566428,39,10
1990,custom R by SDM,5,peel then variable,totRMSE,resid.Proj,2.4724531311836397,39,10
1990,custom R by SDM,5,peel then variable,meanRMSE,resid.Proj,1.2362265655918199,39,10
1990,diag & equal,5,individual,anchRec,resid.Cont,0.991181898086318,39,10
1990,diag & equal,5,individual,sardRec,resid.Naiv,1.0260283326677397,39,10
1990,diag & equal,5,individual,anchRec,resid.Proj,1.13615186151723,39,10
1990,diag & equal,5,individual,anchRec,resid.Inf,1.1395910551508308,39,10
1990,diag & equal,5,individual,anchRec,resid.Naiv,1.2063776659745291,39,10
1990,diag & equal,5,individual,sardRec,resid.Cont,1.2228386537441864,39,10
1990,diag & equal,5,individual,sardRec,resid.Inf,1.3113323527643101,39,10
1990,diag & equal,5,individual,sardRec,resid.Proj,1.3170574020561883,39,10
1990,diag & equal,5,peel & variable combined,total,resid.Cont,1.1069737055013882,39,10
1990,diag & equal,5,peel & variable combined,total,resid.Naiv,1.1245602177729652,39,10
1990,diag & equal,5,peel & variable combined,total,resid.Inf,1.223949830938973,39,10
1990,diag & equal,5,peel & variable combined,total,resid.Proj,1.2251782325138536,39,10
1990,diag & equal,5,peel then variable,totRMSE,resid.Cont,2.2140205518305045,39,10
1990,diag & equal,5,peel then variable,meanRMSE,resid.Cont,1.1070102759152523,39,10
1990,diag & equal,5,peel then variable,totRMSE,resid.Inf,2.450923407915141,39,10
1990,diag & equal,5,peel then variable,meanRMSE,resid.Inf,1.2254617039575706,39,10
1990,diag & equal,5,peel then variable,totRMSE,resid.Naiv,2.232405998642269,39,10
1990,diag & equal,5,peel then variable,meanRMSE,resid.Naiv,1.1162029993211344,39,10
1990,diag & equal,5,peel then variable,totRMSE,resid.Proj,2.4532092635734184,39,10
1990,diag & equal,5,peel then variable,meanRMSE,resid.Proj,1.2266046317867092,39,10
1990,diag & unequal,6,individual,sardRec,resid.Naiv,1.6174645853599783,39,10
1990,diag & unequal,6,individual,anchRec,resid.Naiv,2.2056794306958234,39,10
